mm
vol_res_cm=0.010000,coil_res_cm=0.005000,margin_cm=1.000000,box=auto

Section-1,17.37500000,0.00000000,0.00000000,1.00000000
Section-1,17.24756152,2.18181368,0.00000000,1.00000000
Section-1,16.84707742,4.33162052,0.00000000,1.00000000
Section-1,16.17957001,6.41536699,0.00000000,1.00000000
Section-1,15.25529381,8.40000570,0.00000000,1.00000000
Section-1,14.08857824,10.25401944,0.00000000,1.00000000
Section-1,12.69760545,11.94792175,0.00000000,1.00000000
Section-1,11.10412714,13.45472580,0.00000000,1.00000000
Section-1,9.33312436,14.75037435,0.00000000,1.00000000
Section-1,7.41241597,15.81412380,0.00000000,1.00000000
Section-1,5.37222166,16.62887626,0.00000000,1.00000000
Section-1,3.24468649,17.18145426,0.00000000,1.00000000
Section-1,1.06337443,17.46281380,0.00000000,1.00000000
Section-1,-1.13726112,17.46819220,0.00000000,1.00000000
Section-1,-3.32242157,17.19718836,0.00000000,1.00000000
Section-1,-5.45751333,16.65377413,0.00000000,1.00000000
Section-1,-7.50869555,15.84623639,0.00000000,1.00000000
Section-1,-9.44341642,14.78705095,0.00000000,1.00000000
Section-1,-11.23092980,13.49268982,0.00000000,1.00000000
Section-1,-12.84278379,11.98336518,0.00000000,1.00000000
Section-1,-14.25327359,10.28271379,0.00000000,1.00000000
Section-1,-15.43985140,8.41742685,0.00000000,1.00000000
Section-1,-16.38348681,6.41683110,0.00000000,1.00000000
Section-1,-17.06897196,4.31242780,0.00000000,1.00000000
Section-1,-17.48516655,2.13739669,0.00000000,1.00000000
Section-1,-17.62517874,-0.07392718,0.00000000,1.00000000
Section-1,-17.48647906,-2.28659538,0.00000000,1.00000000
Section-1,-17.07094539,-4.46559850,0.00000000,1.00000000
Section-1,-16.38483824,-6.57642007,0.00000000,1.00000000
Section-1,-15.43870668,-8.58558329,0.00000000,1.00000000
Section-1,-14.24722626,-10.46118195,0.00000000,1.00000000
Section-1,-12.82897148,-12.17338716,0.00000000,1.00000000
Section-1,-11.20612625,-13.69492167,0.00000000,1.00000000
Section-1,-9.40413699,-15.00149439,0.00000000,1.00000000
Section-1,-7.45131360,-16.07218821,0.00000000,1.00000000
Section-1,-5.37838476,-16.88979479,0.00000000,1.00000000
Section-1,-3.21801438,-17.44109105,0.00000000,1.00000000
Section-1,-1.00428693,-17.71705294,0.00000000,1.00000000
Section-1,1.22783029,-17.71300296,0.00000000,1.00000000
Section-1,3.44303956,-17.42868911,0.00000000,1.00000000
Section-1,5.60627083,-16.86829387,0.00000000,1.00000000
Section-1,7.68323700,-16.04037298,0.00000000,1.00000000
Section-1,9.64097732,-14.95772505,0.00000000,1.00000000
Section-1,11.44838048,-13.63719375,0.00000000,1.00000000
Section-1,13.07667902,-12.09940586,0.00000000,1.00000000
Section-1,14.49990713,-10.36844912,0.00000000,1.00000000
Section-1,15.69531475,-8.47149497,0.00000000,1.00000000
Section-1,16.64373115,-6.43837204,0.00000000,1.00000000
Section-1,17.32987230,-4.30109711,0.00000000,1.00000000
Section-1,17.74258713,-2.09337096,0.00000000,1.00000000
Section-1,17.87503859,0.14995302,0.00000000,1.00000000
Section-1,17.72481669,2.39341910,0.00000000,1.00000000
Section-1,17.29398158,4.60152955,0.00000000,1.00000000
Section-1,16.58903600,6.73930632,0.00000000,1.00000000
Section-1,15.62082732,8.77284511,0.00000000,1.00000000
Section-1,14.40438077,10.66985311,0.00000000,1.00000000
Section-1,12.95866633,12.40016174,0.00000000,1.00000000
Section-1,11.30630299,13.93620648,0.00000000,1.00000000
Section-1,9.47320490,15.25346590,0.00000000,1.00000000
Section-1,7.48817495,16.33085314,0.00000000,1.00000000
Section-1,5.38245225,17.15105337,0.00000000,1.00000000
Section-1,3.18922052,17.70080204,0.00000000,1.00000000
Section-1,0.94308515,17.97109923,0.00000000,1.00000000
Section-1,-1.32047282,17.95735688,0.00000000,1.00000000
Section-1,-3.56565714,17.65947625,0.00000000,1.00000000
Section-1,-5.75692250,17.08185453,0.00000000,1.00000000
Section-1,-7.85953720,16.23332020,0.00000000,1.00000000
Section-1,-9.84013370,15.12699832,0.00000000,1.00000000
Section-1,-11.66723812,13.78010755,0.00000000,1.00000000
Section-1,-13.31177039,12.21369228,0.00000000,1.00000000
Section-1,-14.74750705,10.45229384,0.00000000,1.00000000
Section-1,-15.95149942,8.52356608,0.00000000,1.00000000
Section-1,-16.90444032,6.45784115,0.00000000,1.00000000
Section-1,-17.59097361,4.28765259,0.00000000,1.00000000
Section-1,-17.99994164,2.04722289,0.00000000,1.00000000
Section-1,-18.12456636,-0.22807614,0.00000000,1.00000000
Section-1,-17.96256147,-2.50228182,0.00000000,1.00000000
Section-1,-17.51617355,-4.73940902,0.00000000,1.00000000
Section-1,-16.79215152,-6.90401957,0.00000000,1.00000000
Section-1,-15.80164484,-8.96178359,0.00000000,1.00000000
Section-1,-14.56003189,-10.88002402,0.00000000,1.00000000
Section-1,-13.08668134,-12.62823542,0.00000000,1.00000000
Section-1,-11.40465003,-14.17856916,0.00000000,1.00000000
Section-1,-9.54032220,-15.50627699,0.00000000,1.00000000
Section-1,-7.52299567,-16.59010604,0.00000000,1.00000000
Section-1,-5.38442142,-17.41263901,0.00000000,1.00000000
Section-1,-3.15830385,-17.96057398,0.00000000,1.00000000
Section-1,-0.87976968,-18.22493941,0.00000000,1.00000000
Section-1,1.41518644,-18.20124087,0.00000000,1.00000000
Section-1,3.69027044,-17.88953709,0.00000000,1.00000000
Section-1,5.90946290,-17.29444400,0.00000000,1.00000000
Section-1,8.03758924,-16.42506671,0.00000000,1.00000000
Section-1,10.04087728,-15.29486036,0.00000000,1.00000000
Section-1,11.88749319,-13.92142196,0.00000000,1.00000000
Section-1,13.54804729,-12.32621646,0.00000000,1.00000000
Section-1,14.99606183,-10.53424138,0.00000000,1.00000000
Section-1,16.20839315,-8.57363508,0.00000000,1.00000000
Section-1,17.16560150,-6.47523494,0.00000000,1.00000000
Section-1,17.85226275,-4.27209238,0.00000000,1.00000000
Section-1,18.25721679,-1.99895226,0.00000000,1.00000000
Section-1,18.37374884,0.30829507,0.00000000,1.00000000
Section-1,18.19970049,2.61318041,0.00000000,1.00000000
Section-1,17.73750888,4.87923221,0.00000000,1.00000000
Section-1,16.99417308,7.07055359,0.00000000,1.00000000
Section-1,15.98114839,9.15239107,0.00000000,1.00000000
Section-1,14.71416983,11.09168572,0.00000000,1.00000000
Section-1,13.21300791,12.85759807,0.00000000,1.00000000
Section-1,11.50116010,14.42199860,0.00000000,1.00000000
Section-1,9.60548309,15.75991570,0.00000000,1.00000000
Section-1,7.55577151,16.84993434,0.00000000,1.00000000
Section-1,5.38428960,17.67453870,0.00000000,1.00000000
Section-1,3.12526337,18.22039365,0.00000000,1.00000000
Section-1,0.81434118,18.47856022,0.00000000,1.00000000
